order_id,local_time,country_code,store_address,payment_status,n_of_products,products_total,final_status
33388169,10:14:28,UA,59223,PAID,2,5.74,DeliveredStatus
33190574,19:08:37,PE,43593,PAID,1,9.4,DeliveredStatus
32576887,19:05:03,ES,8214,PAID,7,10.74,DeliveredStatus
32914878,14:14:05,TR,62056,PAID,4,6.92,DeliveredStatus
32312679,19:38:36,AR,58335,PAID,1,6.29,DeliveredStatus
32443968,21:26:00,EG,31742,PAID,4,1.13,DeliveredStatus
32930428,14:44:41,IT,1463,PAID,1,3.7,DeliveredStatus
32159070,21:40:44,AR,59619,PAID,3,19.32,DeliveredStatus
32980948,20:34:42,MA,74889,PAID,9,35.08,DeliveredStatus
32963039,12:07:43,CR,72061,PAID,1,5.79,DeliveredStatus
33544793,19:41:36,EC,48775,PAID,1,11.56,DeliveredStatus
33479269,14:22:10,PE,45235,PAID,1,10.48,DeliveredStatus
32027993,13:03:30,PT,71797,PAID,3,6.72,DeliveredStatus
32635097,19:44:31,PE,69433,PAID,2,12.25,DeliveredStatus
32687312,17:18:44,ES,20114,PAID,9,20.01,CanceledStatus
32758235,18:51:18,PA,17784,PAID,2,9.14,DeliveredStatus
33448112,18:21:13,ES,10208,PAID,3,12.8,CanceledStatus
32399927,09:55:26,CR,48046,PAID,1,23.92,DeliveredStatus
32412392,12:22:54,PE,29360,PAID,1,9.31,DeliveredStatus
32827623,12:32:32,EC,36698,PAID,1,4.95,DeliveredStatus
32515141,20:44:38,PE,59009,PAID,2,9.71,DeliveredStatus
33351969,20:27:13,AR,14455,PAID,4,8.97,DeliveredStatus
32730691,21:24:34,MA,35794,PAID,3,10.32,DeliveredStatus
32131392,23:32:26,RO,72549,PAID,1,6.1,DeliveredStatus
32415679,18:41:39,IT,9089,PAID,4,16.18,DeliveredStatus
32646551,22:23:01,PE,58766,PAID,1,11.46,DeliveredStatus
33298971,21:22:51,EG,65112,PAID,2,4.34,DeliveredStatus
33005200,22:20:27,ES,27585,PAID,2,17.2,DeliveredStatus
32547238,13:43:08,ES,28671,PAID,1,3.8,DeliveredStatus
32503405,21:13:35,AR,61394,PAID,1,2.87,DeliveredStatus
32530239,11:15:05,ES,23445,PAID,5,20.9,DeliveredStatus
33063804,09:56:00,AR,59628,PAID,1,1.46,DeliveredStatus
33223051,12:27:09,TR,52885,PAID,2,6.63,DeliveredStatus
32026052,15:49:05,TR,37482,PAID,5,11.15,DeliveredStatus
32553406,15:46:32,ES,54569,PAID,4,15.3,DeliveredStatus
33202690,22:29:09,AR,57766,PAID,2,12.3,DeliveredStatus
32185547,09:49:43,FR,3210,PAID,1,42,DeliveredStatus
32229720,11:17:17,PA,18234,PAID,1,1.45,DeliveredStatus
32760573,21:17:12,UY,60452,PAID,2,12.05,DeliveredStatus
33492680,20:57:27,ES,27585,PAID,3,25.8,DeliveredStatus
33220398,10:48:50,TR,55597,PAID,3,4.17,DeliveredStatus
32960785,12:54:37,EC,41218,PAID,2,6.31,DeliveredStatus
32325784,21:25:50,AR,62812,PAID,1,7.07,DeliveredStatus
33274959,12:31:49,PE,17399,PAID,4,26.6,DeliveredStatus
32415831,20:42:03,TR,65747,PAID,7,3.89,DeliveredStatus
32193226,14:37:00,TR,34210,PAID,4,2.25,CanceledStatus
32559773,17:49:21,UA,60521,PAID,6,7.88,DeliveredStatus
32571017,19:23:54,UA,60793,PAID,3,6.6,DeliveredStatus
32358919,11:49:53,ES,219,PAID,1,2.3,DeliveredStatus
33451443,12:39:59,PE,65879,PAID,3,13.44,DeliveredStatus
33076060,17:20:59,TR,61210,PAID,1,4.25,DeliveredStatus
33049991,12:32:41,UA,66024,PAID,4,18.94,DeliveredStatus
32016043,12:14:24,IT,12513,PAID,2,15,DeliveredStatus
33482477,14:30:33,EC,48775,PAID,2,21.43,DeliveredStatus
32309730,19:15:39,AR,28286,PAID,2,3.75,DeliveredStatus
33405694,13:45:20,MA,32553,PAID,1,5.73,DeliveredStatus
32069190,18:49:00,ES,10585,PAID,5,3.91,DeliveredStatus
33077630,09:31:44,EC,41127,PAID,2,2.9,DeliveredStatus
33040697,22:46:34,PE,51292,NOT_PAID,1,6.15,DeliveredStatus
33117684,21:39:58,TR,64690,PAID,2,8.82,DeliveredStatus
32886882,20:52:20,AR,59127,PAID,3,1.06,DeliveredStatus
32102448,20:55:38,ES,69678,PAID,2,24.9,CanceledStatus
32287836,21:33:36,ES,39022,PAID,4,33.2,DeliveredStatus
32479111,23:11:05,EG,27071,PAID,3,0.7,DeliveredStatus
32006790,16:43:01,RO,70011,PAID,1,65.34,DeliveredStatus
33048993,11:12:24,ES,8220,PAID,9,16.13,DeliveredStatus
32072395,13:05:55,PE,51843,PAID,1,7.45,DeliveredStatus
33267150,17:35:33,ES,8221,PAID,5,42.6,DeliveredStatus
33555180,23:14:19,AR,27741,PAID,3,7.78,DeliveredStatus
33142913,22:04:23,RO,72547,PAID,2,1.3,DeliveredStatus
32781438,11:42:30,UA,64168,PAID,3,5.07,DeliveredStatus
32382722,09:54:02,DO,32927,PAID,1,6.56,DeliveredStatus
33046213,11:11:27,EG,62472,PAID,2,1.13,DeliveredStatus
32658883,08:33:14,AR,32183,PAID,2,1,DeliveredStatus
33299951,14:26:09,PE,28741,PAID,2,6.31,DeliveredStatus
32815724,12:59:42,CL,10358,PAID,1,0.38,DeliveredStatus
33359652,21:22:52,AR,60979,PAID,8,7.26,DeliveredStatus
32951819,19:52:33,TR,62005,PAID,3,4.28,DeliveredStatus
33102969,14:23:32,AR,48152,PAID,1,0.4,DeliveredStatus
32572686,18:36:14,MA,53871,PAID,1,4.14,DeliveredStatus
32897880,22:41:36,AR,63372,PAID,1,5.72,CanceledStatus
33145177,21:11:20,ES,27585,PAID,1,8.6,DeliveredStatus
32036340,14:03:52,ES,28711,PAID,4,19.8,DeliveredStatus
33042955,09:46:11,TR,35390,PAID,2,2.98,DeliveredStatus
33392962,12:31:45,RO,72537,PAID,3,7.9,DeliveredStatus
32939754,16:10:59,ES,9005,PAID,1,2.74,DeliveredStatus
32058806,17:46:04,ES,51122,PAID,6,11.55,DeliveredStatus
32678338,09:54:23,PE,13176,PAID,2,5.28,DeliveredStatus
32951456,11:03:01,GT,23467,PAID,1,6.22,DeliveredStatus
32252692,15:38:17,AR,27755,PAID,1,9.28,DeliveredStatus
33536900,20:44:17,AR,63901,PAID,4,17.93,DeliveredStatus
33365652,22:02:25,AR,61348,PAID,4,7.35,DeliveredStatus
32849692,21:33:50,UA,59350,PAID,1,5.44,DeliveredStatus
32140906,22:28:14,PT,72522,PAID,3,15.53,DeliveredStatus
33359344,19:20:46,PE,36504,PAID,1,8.81,DeliveredStatus
32612574,18:09:11,AR,68537,PAID,2,7.41,DeliveredStatus
32210455,17:47:57,GE,62052,PAID,1,3.31,DeliveredStatus
33158175,17:52:03,CL,30327,PAID,1,0.09,DeliveredStatus
33049208,11:16:45,ES,16207,PAID,10,19.74,DeliveredStatus
33331132,22:09:16,ES,27585,PAID,2,17.2,DeliveredStatus
33541399,21:18:13,AR,28286,PAID,1,6.05,DeliveredStatus
33457460,12:09:07,GT,34628,PAID,1,7.51,DeliveredStatus
32039909,16:30:25,UA,64638,PAID,4,15.55,DeliveredStatus
32732573,21:33:04,ES,45479,PAID,3,14.74,DeliveredStatus
32421078,15:08:01,AR,23078,PAID,2,3.6,DeliveredStatus
33060090,13:26:09,ES,8229,PAID,8,13,DeliveredStatus
32282998,21:18:41,ES,22008,PAID,3,33.95,DeliveredStatus
32628576,20:40:03,AR,57948,PAID,3,10.73,DeliveredStatus
33027403,19:35:38,PE,51251,PAID,4,11.68,DeliveredStatus
32769248,22:37:49,AR,63370,NOT_PAID,1,6.65,DeliveredStatus
33483877,14:34:15,PE,11110,PAID,2,20.43,DeliveredStatus
32577006,12:05:51,GT,34628,PAID,1,6.06,DeliveredStatus
32947553,13:18:07,AR,68398,PAID,1,4.08,DeliveredStatus
32221211,16:08:44,ES,51122,PAID,2,2.65,CanceledStatus
32694819,20:18:56,TR,45651,PAID,2,3.43,DeliveredStatus
32399111,13:33:01,AR,20804,PAID,1,26.05,DeliveredStatus
33361505,21:34:56,AR,33359,PAID,2,2.53,DeliveredStatus
32843217,21:03:56,EG,39704,PAID,3,7.33,DeliveredStatus
33547259,20:00:16,PE,51853,PAID,1,3.49,DeliveredStatus
32971814,15:54:04,AR,29227,PAID,2,4.59,DeliveredStatus
33056591,13:55:56,UA,50834,PAID,3,11.49,DeliveredStatus
32670082,16:30:52,TR,69745,PAID,1,5.09,DeliveredStatus
32516653,22:58:30,AR,58326,PAID,2,6.18,DeliveredStatus
33464583,15:36:40,AR,15124,PAID,4,10,DeliveredStatus
33216611,23:13:49,PE,13181,PAID,1,3.77,DeliveredStatus
32357243,12:15:50,EG,47517,PAID,1,3.27,DeliveredStatus
32220122,16:01:54,ES,49470,PAID,15,22.41,DeliveredStatus
32616276,22:34:48,ES,54564,PAID,1,4.95,DeliveredStatus
32676898,17:39:16,TR,34022,PAID,1,1.56,DeliveredStatus
32560948,18:00:35,UA,58615,PAID,1,4.96,DeliveredStatus
32820577,18:42:06,UA,50832,PAID,4,14.96,DeliveredStatus
32542320,13:57:37,IT,2516,PAID,1,7.4,DeliveredStatus
32158991,21:40:14,AR,57948,PAID,2,7.59,DeliveredStatus
32004179,08:03:16,CL,17323,PAID,1,0.09,CanceledStatus
32825899,18:20:21,FR,10732,PAID,1,15,DeliveredStatus
32920308,14:14:38,UA,59100,PAID,1,3.23,DeliveredStatus
32781817,10:50:55,ES,2316,PAID,7,11.78,DeliveredStatus
32388721,14:30:09,ES,29451,PAID,4,23.85,DeliveredStatus
33298944,14:22:46,PE,12990,PAID,1,14.91,CanceledStatus
32426095,15:28:43,AR,28286,PAID,1,3.09,DeliveredStatus
32363092,14:46:43,TR,62035,PAID,2,3.6,DeliveredStatus
32846484,20:19:03,ES,23443,PAID,4,5.53,DeliveredStatus
32341983,23:30:14,AR,61020,PAID,1,3.31,DeliveredStatus
32885839,20:41:56,AR,55363,PAID,3,9.85,DeliveredStatus
32614989,18:24:58,AR,58202,PAID,1,5.75,DeliveredStatus
33353066,18:36:37,EC,55533,PAID,1,2.85,DeliveredStatus
32878175,18:13:00,DO,47880,PAID,4,1.31,DeliveredStatus
32644693,23:34:18,AR,27741,PAID,1,4.65,DeliveredStatus
32017249,13:28:48,EG,53231,PAID,1,0.52,DeliveredStatus
33265174,19:19:54,TR,68160,PAID,1,4.58,DeliveredStatus
32512438,22:21:48,AR,62517,PAID,2,9.71,DeliveredStatus
32914190,13:04:24,UA,66709,PAID,3,7.06,DeliveredStatus
32781373,10:41:04,IT,16708,PAID,12,27.06,DeliveredStatus
32202242,16:54:46,GE,46948,PAID,1,14.52,DeliveredStatus
33094436,18:29:56,UA,50021,PAID,2,7.75,DeliveredStatus
32824209,14:08:50,AR,32276,PAID,4,1.14,DeliveredStatus
32655594,12:42:08,RO,72561,PAID,4,5.46,DeliveredStatus
32514821,20:41:59,PE,69440,PAID,1,10.11,DeliveredStatus
32335003,21:29:36,DO,51248,PAID,1,9.74,DeliveredStatus
32552756,15:39:42,ES,18684,PAID,6,9.71,DeliveredStatus
32185424,11:45:30,TR,67070,PAID,3,1.64,DeliveredStatus
32812048,16:27:21,ES,214,PAID,2,6.1,DeliveredStatus
32260302,22:08:38,TR,61976,PAID,1,1.84,DeliveredStatus
32154876,21:13:50,AR,43841,PAID,3,11.06,DeliveredStatus
33538626,20:57:24,AR,63012,PAID,4,4.52,DeliveredStatus
33501444,15:21:19,PE,13188,PAID,1,25.54,DeliveredStatus
33339085,22:45:32,MA,32491,PAID,2,5.36,DeliveredStatus
32236582,19:09:02,EG,50854,PAID,1,3.52,DeliveredStatus
33409561,14:06:25,ES,68857,PAID,2,10.1,DeliveredStatus
32397046,16:33:11,ES,223,PAID,1,3.3,DeliveredStatus
33388689,11:34:39,TR,62036,PAID,2,3.19,DeliveredStatus
33076586,16:24:35,RO,69766,PAID,1,6.75,DeliveredStatus
33517209,22:18:07,IT,15683,PAID,1,9.52,DeliveredStatus
32813888,16:43:57,ES,2317,PAID,4,4.41,DeliveredStatus
32173427,23:26:10,CL,17326,PAID,2,0.04,DeliveredStatus
32234664,13:54:56,AR,47380,PAID,1,4.2,DeliveredStatus
33042711,09:18:12,TR,62032,PAID,4,6.41,DeliveredStatus
32398857,16:47:09,ES,16351,PAID,7,8.05,DeliveredStatus
32389868,09:38:30,EC,51363,PAID,1,5.23,DeliveredStatus
32650676,10:03:05,ES,16204,PAID,6,9.83,DeliveredStatus
33060694,09:34:12,AR,62801,PAID,2,0.51,DeliveredStatus
33314254,21:12:02,ES,28592,PAID,3,6.45,DeliveredStatus
32497167,20:23:40,AR,55171,PAID,5,16.38,DeliveredStatus
32051571,16:54:37,ES,2375,PAID,9,14.66,DeliveredStatus
33344823,17:23:30,PE,44520,PAID,4,5.5,DeliveredStatus
33191027,21:12:37,CL,30302,PAID,1,0.05,CanceledStatus
32777165,08:33:02,AR,23085,PAID,1,4.73,DeliveredStatus
32754348,20:16:50,AR,55115,PAID,1,5.77,DeliveredStatus
33081144,15:57:13,ES,49068,PAID,3,8.8,DeliveredStatus
32209199,13:39:18,ES,28671,PAID,2,9.7,DeliveredStatus
32361747,13:31:44,RO,70737,PAID,1,6.32,DeliveredStatus
32753209,20:06:46,AR,57891,PAID,3,13.66,CanceledStatus
32192032,14:18:26,TR,37155,PAID,3,4.09,DeliveredStatus
32752488,19:59:18,AR,70520,PAID,1,0.93,DeliveredStatus
32817518,16:14:53,PT,71797,PAID,7,10.22,DeliveredStatus
33361478,19:34:44,PE,11361,PAID,1,16.63,DeliveredStatus
33392778,12:27:57,UA,61034,PAID,2,11.14,CanceledStatus
32419349,20:00:26,UA,45789,PAID,4,13.88,CanceledStatus
32715748,16:20:27,AR,57147,PAID,1,2.22,DeliveredStatus
32489773,19:12:51,AR,63150,PAID,2,3.64,DeliveredStatus
33469744,13:54:08,PE,69377,PAID,3,13.17,DeliveredStatus
32039140,16:24:03,EG,64676,PAID,1,5.27,DeliveredStatus
33450809,19:36:33,RO,46936,PAID,3,18.34,DeliveredStatus
32043467,11:55:14,AR,14117,PAID,5,19.48,DeliveredStatus
32899233,22:58:25,CL,17327,PAID,3,0.07,DeliveredStatus
32516916,21:00:59,PE,63594,PAID,4,5.05,DeliveredStatus
33403395,14:29:53,UA,50834,PAID,2,5.3,DeliveredStatus
33046644,12:21:39,TR,37508,PAID,1,5.92,DeliveredStatus
33434125,12:45:11,AR,63801,PAID,2,4.41,DeliveredStatus
32714793,20:16:14,ES,69027,PAID,1,3.95,DeliveredStatus
32406142,13:41:36,AR,55206,PAID,1,6.12,DeliveredStatus
32005602,00:11:00,PE,59011,PAID,1,6.65,CanceledStatus
33241160,16:16:19,TR,62102,PAID,2,6.54,DeliveredStatus
33372777,22:54:24,AR,62826,PAID,2,15.02,DeliveredStatus
33477474,16:16:58,AR,29214,PAID,2,9.68,DeliveredStatus
33024296,21:06:45,AR,64637,PAID,2,11.48,DeliveredStatus
33403192,14:28:34,UA,64190,PAID,1,5.47,DeliveredStatus
32525525,09:03:04,EG,45150,PAID,2,5.1,DeliveredStatus
32705829,19:29:59,ES,16231,PAID,8,19.18,DeliveredStatus
32303784,23:39:06,EG,44032,PAID,1,2.58,DeliveredStatus
33286207,13:32:07,PE,69603,PAID,2,11.82,DeliveredStatus
32751397,19:47:53,AR,61395,PAID,2,2.31,DeliveredStatus
33274573,14:29:09,AR,62508,PAID,1,4.75,DeliveredStatus
32688183,13:25:42,AR,62855,PAID,5,6.07,DeliveredStatus
32330100,19:55:49,PE,13007,PAID,4,21.24,DeliveredStatus
33080881,14:56:17,ES,30120,PAID,8,11.22,DeliveredStatus
32651827,12:08:16,TR,36519,PAID,3,19.92,DeliveredStatus
32237954,14:18:26,AR,63042,PAID,2,3.42,DeliveredStatus
32186486,10:18:33,FR,60701,PAID,2,6.8,DeliveredStatus
33089542,17:56:59,UA,56464,PAID,4,23.45,DeliveredStatus
33141187,21:59:07,EG,40854,PAID,3,9.5,DeliveredStatus
32148160,20:28:13,AR,63901,PAID,3,8.26,DeliveredStatus
33226175,12:44:33,UA,57496,PAID,2,7.22,DeliveredStatus
32033093,14:40:20,IT,12513,PAID,1,15,DeliveredStatus
32687201,19:17:49,TR,71853,PAID,1,2.3,DeliveredStatus
33233614,13:21:25,ES,14397,PAID,3,11.4,DeliveredStatus
32949700,11:35:50,PA,17784,PAID,2,10.48,DeliveredStatus
33248986,16:09:14,UA,67189,PAID,2,2.63,CanceledStatus
33120251,18:47:57,PT,71799,PAID,2,2.22,DeliveredStatus
32821505,17:48:24,IT,10695,PAID,3,10.46,DeliveredStatus
32506778,21:38:06,AR,55172,PAID,1,5.3,DeliveredStatus
32651059,11:39:45,TR,67926,PAID,2,3.73,DeliveredStatus
33008453,22:40:32,ES,44309,PAID,5,7.8,DeliveredStatus
32705395,19:27:34,IT,10709,PAID,7,17.36,DeliveredStatus
33504201,22:29:53,EG,40481,PAID,1,8.43,DeliveredStatus
33456617,13:05:31,PE,48107,PAID,3,30.92,DeliveredStatus
32944182,16:50:01,ES,16240,PAID,8,9.04,DeliveredStatus
33252722,15:37:17,FR,1026,PAID,3,10.15,DeliveredStatus
33249354,14:11:51,ES,28671,PAID,1,4,DeliveredStatus
33521887,16:43:21,EC,41220,PAID,1,10.46,DeliveredStatus
32217031,16:35:10,UA,67170,PAID,2,7.85,DeliveredStatus
33443197,13:50:39,AR,62822,PAID,3,12.77,DeliveredStatus
32755444,20:26:57,AR,62733,PAID,1,10.54,CanceledStatus
32267086,20:31:42,IT,28293,PAID,4,41,DeliveredStatus
33484985,20:37:04,ES,22015,PAID,5,39.36,DeliveredStatus
33274933,12:43:22,GT,74292,PAID,1,3.46,DeliveredStatus
33075148,09:14:38,EC,36698,PAID,1,3.21,DeliveredStatus
32811592,12:23:07,AR,56001,PAID,2,3.5,DeliveredStatus
33396800,14:34:20,TR,66607,PAID,1,5.06,DeliveredStatus
33245606,14:45:19,IT,10695,PAID,4,18.13,DeliveredStatus
33534948,20:29:57,AR,55171,PAID,1,3.39,DeliveredStatus
32145349,20:05:39,AR,38626,PAID,3,16.64,DeliveredStatus
33047479,12:40:21,TR,62032,PAID,1,1.92,DeliveredStatus
32196135,14:06:21,UA,50383,PAID,1,10.63,DeliveredStatus
32484063,01:35:39,GE,56621,PAID,3,10.68,DeliveredStatus
32553373,15:46:11,ES,8217,PAID,6,8.17,DeliveredStatus
33388619,11:31:49,TR,44184,PAID,3,4.42,DeliveredStatus
32147016,20:19:10,AR,61712,PAID,5,13.85,DeliveredStatus
32624187,22:55:39,ES,28669,PAID,3,20.55,CanceledStatus
32738204,00:04:26,TR,44473,PAID,2,4.09,DeliveredStatus
32432241,13:50:40,PE,15938,PAID,2,17.02,DeliveredStatus
32730218,21:22:25,MA,35584,PAID,1,3.59,DeliveredStatus
32055937,17:26:24,MA,61133,PAID,2,9.11,DeliveredStatus
33058756,13:14:54,ES,9385,PAID,10,18.31,DeliveredStatus
32660699,12:03:08,ES,28671,PAID,2,7.5,DeliveredStatus
33321408,23:34:32,TR,47493,PAID,1,0.98,DeliveredStatus
32888740,19:11:32,PE,13190,PAID,1,37.4,DeliveredStatus
32937152,08:47:45,GT,34112,PAID,1,5.65,CanceledStatus
33227828,12:15:16,FR,1054,PAID,4,14.1,DeliveredStatus
32723506,16:54:19,AR,63042,PAID,3,1.97,DeliveredStatus
33050801,12:46:02,RO,72971,PAID,6,16.65,DeliveredStatus
33058481,14:12:39,RO,39334,PAID,1,41.11,DeliveredStatus
32820177,19:37:58,TR,74649,PAID,1,1.43,DeliveredStatus
32737550,21:57:43,ES,38440,PAID,2,9,DeliveredStatus
33461594,15:26:03,AR,63432,PAID,2,7.45,DeliveredStatus
33314812,21:13:55,ES,5808,PAID,9,17.62,DeliveredStatus
32907497,10:34:08,UA,50021,PAID,2,6.83,DeliveredStatus
32489690,19:12:15,AR,55206,PAID,1,5.67,DeliveredStatus
32407224,13:49:15,AR,63649,PAID,1,3.53,DeliveredStatus
32189082,11:23:07,FR,3063,PAID,2,7.8,DeliveredStatus
32279926,20:09:56,ES,28703,PAID,3,28.9,DeliveredStatus
32291255,15:44:23,PE,70777,PAID,2,7.19,DeliveredStatus
32929927,15:40:06,UA,64118,PAID,2,7.67,DeliveredStatus
32463391,15:17:32,PE,13190,PAID,3,35.37,DeliveredStatus
33463075,19:31:25,ES,32487,PAID,6,18.6,CanceledStatus
32940074,16:13:51,FR,1047,PAID,2,6.95,DeliveredStatus
32655874,12:47:14,EG,51139,PAID,1,5.7,CanceledStatus
32980775,20:33:56,ES,47193,PAID,5,27.74,DeliveredStatus
32929965,16:41:03,TR,62063,PAID,4,7.97,CanceledStatus
33270909,14:04:38,AR,62931,PAID,2,1.97,DeliveredStatus
32335422,20:32:46,PE,11103,PAID,2,18.32,DeliveredStatus
32031485,16:28:48,TR,37482,PAID,1,15.9,DeliveredStatus
33032825,22:32:16,AR,53518,PAID,1,6.01,DeliveredStatus
33439447,13:24:31,CL,17323,PAID,1,0.05,DeliveredStatus
33080765,15:54:43,ES,49068,PAID,2,6,DeliveredStatus
32968260,15:35:44,AR,59644,PAID,5,3.33,DeliveredStatus
32488948,22:06:40,ES,28712,PAID,3,10.5,DeliveredStatus
32827495,12:31:32,PE,36503,PAID,5,21.45,DeliveredStatus
33520923,18:37:30,AR,62526,PAID,1,4.75,DeliveredStatus
33263293,17:04:54,ES,7744,PAID,2,2,DeliveredStatus
33188711,19:54:53,DO,41662,PAID,1,3.12,DeliveredStatus
33497798,21:10:58,ES,13533,PAID,2,13.7,DeliveredStatus
32190687,11:57:45,IT,10706,PAID,1,4.68,DeliveredStatus
32024007,14:32:40,RO,69997,PAID,1,41.1,CanceledStatus
33159944,21:57:54,ES,45099,PAID,3,27.15,DeliveredStatus
32026832,14:59:16,UA,68631,PAID,2,9.41,DeliveredStatus
32544819,08:20:34,EC,36695,PAID,3,6.61,DeliveredStatus
32895023,20:11:36,EC,51467,PAID,1,5.13,CanceledStatus
32576334,20:01:23,UA,68631,PAID,1,13.1,DeliveredStatus
32990153,21:11:24,ES,45099,PAID,2,16.1,DeliveredStatus
33374155,21:05:26,PA,18528,PAID,1,8.86,DeliveredStatus
33177159,23:21:08,MA,34182,PAID,3,8.05,CanceledStatus
33110055,19:02:10,ES,2316,PAID,11,27.55,DeliveredStatus
32704060,19:19:33,ES,47254,PAID,5,12.9,DeliveredStatus
32869112,22:02:50,ES,5557,PAID,8,33.05,DeliveredStatus
32974612,22:07:39,TR,43011,PAID,1,2.12,DeliveredStatus
33392048,12:11:37,UA,58534,PAID,3,10.02,DeliveredStatus
32066495,20:33:51,TR,33443,PAID,2,5.41,DeliveredStatus
32163106,22:07:00,AR,61641,PAID,1,2.9,DeliveredStatus
33468982,21:52:14,TR,44473,PAID,2,0.41,DeliveredStatus
32651157,11:44:28,TR,71909,PAID,2,5.41,DeliveredStatus
33253360,15:42:40,MA,43979,PAID,2,5.91,DeliveredStatus
32066332,14:32:58,AR,14119,PAID,1,2.99,DeliveredStatus
32918433,12:57:49,ES,16206,PAID,8,10.13,DeliveredStatus
33100904,18:11:49,ES,10208,PAID,3,11.45,DeliveredStatus
32796921,14:08:23,IT,10704,PAID,5,7.6,DeliveredStatus
33360939,21:31:13,AR,62826,PAID,2,13.4,DeliveredStatus
33484034,22:34:38,TR,66577,PAID,1,3.19,DeliveredStatus
32906129,10:22:56,TR,34023,PAID,2,2.45,DeliveredStatus
32393301,17:04:04,RO,70539,PAID,2,10.53,DeliveredStatus
32360616,16:48:01,FR,3210,PAID,1,29.5,DeliveredStatus
33084322,12:19:24,AR,63148,PAID,2,2.86,DeliveredStatus
32572097,18:31:47,ES,5916,PAID,2,5.9,DeliveredStatus
32323408,19:09:10,PE,47394,PAID,1,6.66,DeliveredStatus
32169679,20:53:46,PE,44049,PAID,2,5.32,DeliveredStatus
33509295,21:46:37,ES,69732,PAID,2,17.9,DeliveredStatus
32066163,14:32:06,AR,56361,PAID,3,1.14,DeliveredStatus
32296256,22:02:30,MA,53887,PAID,4,18.4,DeliveredStatus
32233318,18:44:41,EG,33495,PAID,5,15.83,DeliveredStatus
32560090,16:52:18,IT,11176,PAID,4,5.81,DeliveredStatus
32510997,20:10:05,PA,69754,PAID,2,9.45,DeliveredStatus
32520146,23:38:42,AR,16184,PAID,2,8.39,DeliveredStatus
33254677,15:53:20,ES,200,PAID,3,9.1,DeliveredStatus
33323751,15:42:07,PE,45235,PAID,2,9.94,DeliveredStatus
32065416,19:27:58,UA,60725,PAID,2,5.75,DeliveredStatus
32166651,20:31:20,PE,11737,PAID,2,12.51,DeliveredStatus
32198043,14:23:18,RO,70903,PAID,1,3.56,DeliveredStatus
32264240,20:22:19,IT,12513,PAID,3,17.6,DeliveredStatus
32955707,19:21:21,UA,56470,PAID,1,5.55,DeliveredStatus
33297124,22:16:01,TR,49761,PAID,6,13.41,DeliveredStatus
33034939,22:55:04,AR,63150,PAID,1,1.39,DeliveredStatus
32408594,19:58:50,TR,72861,PAID,3,3.34,DeliveredStatus
33096618,12:03:01,EC,36741,PAID,1,32.98,DeliveredStatus
33242443,15:24:28,RO,70903,PAID,4,15.4,DeliveredStatus
32721442,20:45:48,ES,5256,PAID,7,55.3,DeliveredStatus
32364275,12:59:01,FR,1721,NOT_PAID,1,8.9,DeliveredStatus
32480127,18:15:30,AR,61807,PAID,3,0.86,DeliveredStatus
32056185,17:27:26,MA,34510,PAID,1,4.97,DeliveredStatus
32560592,10:57:00,PA,17784,PAID,1,6.92,DeliveredStatus
32628055,20:40:22,CL,17323,PAID,1,0.06,DeliveredStatus
32541519,13:49:44,ES,49067,PAID,2,8.65,DeliveredStatus
32047507,18:24:34,TR,66607,PAID,1,5.07,DeliveredStatus
33457939,13:11:14,EC,61332,PAID,1,8,DeliveredStatus
32264787,20:30:40,ES,23441,PAID,6,9.31,DeliveredStatus
33379578,22:02:26,PA,52914,PAID,2,18.47,DeliveredStatus
33476518,14:15:56,PE,65879,PAID,7,53.77,DeliveredStatus
33456495,13:05:03,PE,44480,PAID,2,10.48,DeliveredStatus
33444552,12:00:13,PE,69621,PAID,3,12.5,DeliveredStatus
33536883,20:44:09,AR,13917,PAID,1,4.64,DeliveredStatus
32897745,20:39:59,PE,48154,PAID,1,3.61,DeliveredStatus
32876020,00:51:40,TR,63854,PAID,3,4.56,DeliveredStatus
32685782,18:05:37,EG,74342,PAID,2,1.92,DeliveredStatus
32526565,10:03:05,ES,10642,PAID,2,7.2,DeliveredStatus
33447127,12:33:06,PE,51817,PAID,4,19.36,DeliveredStatus
33441631,13:40:42,CL,17327,PAID,1,0.08,DeliveredStatus
32185808,10:03:09,ES,8994,PAID,7,12.04,DeliveredStatus
33556296,23:29:53,AR,62311,PAID,6,2.33,DeliveredStatus
32503642,21:15:22,AR,69192,PAID,2,8.83,DeliveredStatus
32015727,13:10:37,EG,31742,PAID,3,2.18,DeliveredStatus
32494342,17:56:14,PE,47395,PAID,1,5.85,DeliveredStatus
32314125,17:51:02,EC,56753,PAID,1,3.3,DeliveredStatus
33102877,12:23:07,PE,46853,PAID,1,4.44,DeliveredStatus
32230304,11:21:40,EC,51374,PAID,1,4.27,DeliveredStatus
32896564,22:27:22,AR,62906,PAID,2,11.44,CanceledStatus
32602474,11:03:02,TR,67725,PAID,1,1.15,DeliveredStatus
33051135,12:51:37,RO,70002,PAID,1,31.62,DeliveredStatus
33486530,14:41:06,PE,46853,PAID,2,13.44,DeliveredStatus
32968503,19:37:02,ES,9385,PAID,3,16.85,CanceledStatus
32404222,18:27:34,UA,66613,PAID,3,8.42,DeliveredStatus
32684007,17:49:28,UA,66891,PAID,1,10.53,CanceledStatus
