,order_id,local_time,country_code,store_address,payment_status,n_of_products,products_total,final_status
410,33544793,70896,EC,48775,PAID,1,11.56,DeliveredStatus
411,33479269,51730,PE,45235,PAID,1,10.48,DeliveredStatus
412,32027993,47010,PT,71797,PAID,3,6.72,DeliveredStatus
413,32635097,71071,PE,69433,PAID,2,12.25,DeliveredStatus
414,32687312,62324,ES,20114,PAID,9,20.01,CanceledStatus
415,32758235,67878,PA,17784,PAID,2,9.14,DeliveredStatus
416,33448112,66073,ES,10208,PAID,3,12.8,CanceledStatus
417,32399927,35726,CR,48046,PAID,1,23.92,DeliveredStatus
418,32412392,44574,PE,29360,PAID,1,9.31,DeliveredStatus
419,32827623,45152,EC,36698,PAID,1,4.95,DeliveredStatus
420,32515141,74678,PE,59009,PAID,2,9.71,DeliveredStatus
421,33351969,73633,AR,14455,PAID,4,8.97,DeliveredStatus
422,32730691,77074,MA,35794,PAID,3,10.32,DeliveredStatus
423,32131392,84746,RO,72549,PAID,1,6.1,DeliveredStatus
424,32415679,67299,IT,9089,PAID,4,16.18,DeliveredStatus
425,32646551,80581,PE,58766,PAID,1,11.46,DeliveredStatus
426,33298971,76971,EG,65112,PAID,2,4.34,DeliveredStatus
427,33005200,80427,ES,27585,PAID,2,17.2,DeliveredStatus
428,32547238,49388,ES,28671,PAID,1,3.8,DeliveredStatus
429,32503405,76415,AR,61394,PAID,1,2.87,DeliveredStatus
430,32530239,40505,ES,23445,PAID,5,20.9,DeliveredStatus
431,33063804,35760,AR,59628,PAID,1,1.46,DeliveredStatus
432,33223051,44829,TR,52885,PAID,2,6.63,DeliveredStatus
433,32026052,56945,TR,37482,PAID,5,11.15,DeliveredStatus
434,32553406,56792,ES,54569,PAID,4,15.3,DeliveredStatus
435,33202690,80949,AR,57766,PAID,2,12.3,DeliveredStatus
436,32185547,35383,FR,3210,PAID,1,42.0,DeliveredStatus
437,32229720,40637,PA,18234,PAID,1,1.45,DeliveredStatus
438,32760573,76632,UY,60452,PAID,2,12.05,DeliveredStatus
439,33492680,75447,ES,27585,PAID,3,25.8,DeliveredStatus
440,33220398,38930,TR,55597,PAID,3,4.17,DeliveredStatus
441,32960785,46477,EC,41218,PAID,2,6.31,DeliveredStatus
442,32325784,77150,AR,62812,PAID,1,7.07,DeliveredStatus
443,33274959,45109,PE,17399,PAID,4,26.6,DeliveredStatus
444,32415831,74523,TR,65747,PAID,7,3.89,DeliveredStatus
445,32193226,52620,TR,34210,PAID,4,2.25,CanceledStatus
446,32559773,64161,UA,60521,PAID,6,7.88,DeliveredStatus
447,32571017,69834,UA,60793,PAID,3,6.6,DeliveredStatus
448,32358919,42593,ES,219,PAID,1,2.3,DeliveredStatus
449,33451443,45599,PE,65879,PAID,3,13.44,DeliveredStatus
450,33076060,62459,TR,61210,PAID,1,4.25,DeliveredStatus
451,33049991,45161,UA,66024,PAID,4,18.94,DeliveredStatus
452,32016043,44064,IT,12513,PAID,2,15.0,DeliveredStatus
453,33482477,52233,EC,48775,PAID,2,21.43,DeliveredStatus
454,32309730,69339,AR,28286,PAID,2,3.75,DeliveredStatus
455,33405694,49520,MA,32553,PAID,1,5.73,DeliveredStatus
456,32069190,67740,ES,10585,PAID,5,3.91,DeliveredStatus
457,33077630,34304,EC,41127,PAID,2,2.9,DeliveredStatus
458,33040697,81994,PE,51292,NOT_PAID,1,6.15,DeliveredStatus
459,33117684,77998,TR,64690,PAID,2,8.82,DeliveredStatus
460,32886882,75140,AR,59127,PAID,3,1.06,DeliveredStatus
461,32102448,75338,ES,69678,PAID,2,24.9,CanceledStatus
462,32287836,77616,ES,39022,PAID,4,33.2,DeliveredStatus
463,32479111,83465,EG,27071,PAID,3,0.7,DeliveredStatus
464,32006790,60181,RO,70011,PAID,1,65.34,DeliveredStatus
465,33048993,40344,ES,8220,PAID,9,16.13,DeliveredStatus
466,32072395,47155,PE,51843,PAID,1,7.45,DeliveredStatus
467,33267150,63333,ES,8221,PAID,5,42.6,DeliveredStatus
468,33555180,83659,AR,27741,PAID,3,7.78,DeliveredStatus
469,33142913,79463,RO,72547,PAID,2,1.3,DeliveredStatus
470,32781438,42150,UA,64168,PAID,3,5.07,DeliveredStatus
471,32382722,35642,DO,32927,PAID,1,6.56,DeliveredStatus
472,33046213,40287,EG,62472,PAID,2,1.13,DeliveredStatus
473,32658883,30794,AR,32183,PAID,2,1.0,DeliveredStatus
474,33299951,51969,PE,28741,PAID,2,6.31,DeliveredStatus
475,32815724,46782,CL,10358,PAID,1,0.38,DeliveredStatus
476,33359652,76972,AR,60979,PAID,8,7.26,DeliveredStatus
477,32951819,71553,TR,62005,PAID,3,4.28,DeliveredStatus
478,33102969,51812,AR,48152,PAID,1,0.4,DeliveredStatus
479,32572686,66974,MA,53871,PAID,1,4.14,DeliveredStatus
480,32897880,81696,AR,63372,PAID,1,5.72,CanceledStatus
481,33145177,76280,ES,27585,PAID,1,8.6,DeliveredStatus
482,32036340,50632,ES,28711,PAID,4,19.8,DeliveredStatus
483,33042955,35171,TR,35390,PAID,2,2.98,DeliveredStatus
484,33392962,45105,RO,72537,PAID,3,7.9,DeliveredStatus
485,32939754,58259,ES,9005,PAID,1,2.74,DeliveredStatus
486,32058806,63964,ES,51122,PAID,6,11.55,DeliveredStatus
487,32678338,35663,PE,13176,PAID,2,5.28,DeliveredStatus
488,32951456,39781,GT,23467,PAID,1,6.22,DeliveredStatus
489,32252692,56297,AR,27755,PAID,1,9.28,DeliveredStatus
490,33536900,74657,AR,63901,PAID,4,17.93,DeliveredStatus
491,33365652,79345,AR,61348,PAID,4,7.35,DeliveredStatus
492,32849692,77630,UA,59350,PAID,1,5.44,DeliveredStatus
493,32140906,80894,PT,72522,PAID,3,15.53,DeliveredStatus
494,33359344,69646,PE,36504,PAID,1,8.81,DeliveredStatus
495,32612574,65351,AR,68537,PAID,2,7.41,DeliveredStatus
496,32210455,64077,GE,62052,PAID,1,3.31,DeliveredStatus
497,33158175,64323,CL,30327,PAID,1,0.09,DeliveredStatus
498,33049208,40605,ES,16207,PAID,10,19.74,DeliveredStatus
499,33331132,79756,ES,27585,PAID,2,17.2,DeliveredStatus
500,33541399,76693,AR,28286,PAID,1,6.05,DeliveredStatus
501,33457460,43747,GT,34628,PAID,1,7.51,DeliveredStatus
502,32039909,59425,UA,64638,PAID,4,15.55,DeliveredStatus
503,32732573,77584,ES,45479,PAID,3,14.74,DeliveredStatus
504,32421078,54481,AR,23078,PAID,2,3.6,DeliveredStatus
505,33060090,48369,ES,8229,PAID,8,13.0,DeliveredStatus
506,32282998,76721,ES,22008,PAID,3,33.95,DeliveredStatus
507,32628576,74403,AR,57948,PAID,3,10.73,DeliveredStatus
508,33027403,70538,PE,51251,PAID,4,11.68,DeliveredStatus
509,32769248,81469,AR,63370,NOT_PAID,1,6.65,DeliveredStatus
510,33483877,52455,PE,11110,PAID,2,20.43,DeliveredStatus
511,32577006,43551,GT,34628,PAID,1,6.06,DeliveredStatus
512,32947553,47887,AR,68398,PAID,1,4.08,DeliveredStatus
513,32221211,58124,ES,51122,PAID,2,2.65,CanceledStatus
514,32694819,73136,TR,45651,PAID,2,3.43,DeliveredStatus
515,32399111,48781,AR,20804,PAID,1,26.05,DeliveredStatus
516,33361505,77696,AR,33359,PAID,2,2.53,DeliveredStatus
517,32843217,75836,EG,39704,PAID,3,7.33,DeliveredStatus
518,33547259,72016,PE,51853,PAID,1,3.49,DeliveredStatus
519,32971814,57244,AR,29227,PAID,2,4.59,DeliveredStatus
520,33056591,50156,UA,50834,PAID,3,11.49,DeliveredStatus
521,32670082,59452,TR,69745,PAID,1,5.09,DeliveredStatus
522,32516653,82710,AR,58326,PAID,2,6.18,DeliveredStatus
523,33464583,56200,AR,15124,PAID,4,10.0,DeliveredStatus
524,33216611,83629,PE,13181,PAID,1,3.77,DeliveredStatus
525,32357243,44150,EG,47517,PAID,1,3.27,DeliveredStatus
526,32220122,57714,ES,49470,PAID,15,22.41,DeliveredStatus
527,32616276,81288,ES,54564,PAID,1,4.95,DeliveredStatus
528,32676898,63556,TR,34022,PAID,1,1.56,DeliveredStatus
529,32560948,64835,UA,58615,PAID,1,4.96,DeliveredStatus
530,32820577,67326,UA,50832,PAID,4,14.96,DeliveredStatus
531,32542320,50257,IT,2516,PAID,1,7.4,DeliveredStatus
532,32158991,78014,AR,57948,PAID,2,7.59,DeliveredStatus
533,32004179,28996,CL,17323,PAID,1,0.09,CanceledStatus
534,32825899,66021,FR,10732,PAID,1,15.0,DeliveredStatus
535,32920308,51278,UA,59100,PAID,1,3.23,DeliveredStatus
536,32781817,39055,ES,2316,PAID,7,11.78,DeliveredStatus
537,32388721,52209,ES,29451,PAID,4,23.85,DeliveredStatus
538,33298944,51766,PE,12990,PAID,1,14.91,CanceledStatus
539,32426095,55723,AR,28286,PAID,1,3.09,DeliveredStatus
540,32363092,53203,TR,62035,PAID,2,3.6,DeliveredStatus
541,32846484,73143,ES,23443,PAID,4,5.53,DeliveredStatus
542,32341983,84614,AR,61020,PAID,1,3.31,DeliveredStatus
543,32885839,74516,AR,55363,PAID,3,9.85,DeliveredStatus
544,32614989,66298,AR,58202,PAID,1,5.75,DeliveredStatus
545,33353066,66997,EC,55533,PAID,1,2.85,DeliveredStatus
546,32878175,65580,DO,47880,PAID,4,1.31,DeliveredStatus
547,32644693,84858,AR,27741,PAID,1,4.65,DeliveredStatus
548,32017249,48528,EG,53231,PAID,1,0.52,DeliveredStatus
549,33265174,69594,TR,68160,PAID,1,4.58,DeliveredStatus
550,32512438,80508,AR,62517,PAID,2,9.71,DeliveredStatus
551,32914190,47064,UA,66709,PAID,3,7.06,DeliveredStatus
552,32781373,38464,IT,16708,PAID,12,27.06,DeliveredStatus
553,32202242,60886,GE,46948,PAID,1,14.52,DeliveredStatus
554,33094436,66596,UA,50021,PAID,2,7.75,DeliveredStatus
555,32824209,50930,AR,32276,PAID,4,1.14,DeliveredStatus
556,32655594,45728,RO,72561,PAID,4,5.46,DeliveredStatus
557,32514821,74519,PE,69440,PAID,1,10.11,DeliveredStatus
558,32335003,77376,DO,51248,PAID,1,9.74,DeliveredStatus
559,32552756,56382,ES,18684,PAID,6,9.71,DeliveredStatus
560,32185424,42330,TR,67070,PAID,3,1.64,DeliveredStatus
561,32812048,59241,ES,214,PAID,2,6.1,DeliveredStatus
562,32260302,79718,TR,61976,PAID,1,1.84,DeliveredStatus
563,32154876,76430,AR,43841,PAID,3,11.06,DeliveredStatus
564,33538626,75444,AR,63012,PAID,4,4.52,DeliveredStatus
565,33501444,55279,PE,13188,PAID,1,25.54,DeliveredStatus
566,33339085,81932,MA,32491,PAID,2,5.36,DeliveredStatus
567,32236582,68942,EG,50854,PAID,1,3.52,DeliveredStatus
568,33409561,50785,ES,68857,PAID,2,10.1,DeliveredStatus
569,32397046,59591,ES,223,PAID,1,3.3,DeliveredStatus
570,33388689,41679,TR,62036,PAID,2,3.19,DeliveredStatus
571,33076586,59075,RO,69766,PAID,1,6.75,DeliveredStatus
572,33517209,80287,IT,15683,PAID,1,9.52,DeliveredStatus
573,32813888,60237,ES,2317,PAID,4,4.41,DeliveredStatus
574,32173427,84370,CL,17326,PAID,2,0.04,DeliveredStatus
575,32234664,50096,AR,47380,PAID,1,4.2,DeliveredStatus
576,33042711,33492,TR,62032,PAID,4,6.41,DeliveredStatus
577,32398857,60429,ES,16351,PAID,7,8.05,DeliveredStatus
578,32389868,34710,EC,51363,PAID,1,5.23,DeliveredStatus
579,32650676,36185,ES,16204,PAID,6,9.83,DeliveredStatus
580,33060694,34452,AR,62801,PAID,2,0.51,DeliveredStatus
581,33314254,76322,ES,28592,PAID,3,6.45,DeliveredStatus
582,32497167,73420,AR,55171,PAID,5,16.38,DeliveredStatus
583,32051571,60877,ES,2375,PAID,9,14.66,DeliveredStatus
584,33344823,62610,PE,44520,PAID,4,5.5,DeliveredStatus
585,33191027,76357,CL,30302,PAID,1,0.05,CanceledStatus
586,32777165,30782,AR,23085,PAID,1,4.73,DeliveredStatus
587,32754348,73010,AR,55115,PAID,1,5.77,DeliveredStatus
588,33081144,57433,ES,49068,PAID,3,8.8,DeliveredStatus
589,32209199,49158,ES,28671,PAID,2,9.7,DeliveredStatus
590,32361747,48704,RO,70737,PAID,1,6.32,DeliveredStatus
591,32753209,72406,AR,57891,PAID,3,13.66,CanceledStatus
592,32192032,51506,TR,37155,PAID,3,4.09,DeliveredStatus
593,32752488,71958,AR,70520,PAID,1,0.93,DeliveredStatus
594,32817518,58493,PT,71797,PAID,7,10.22,DeliveredStatus
595,33361478,70484,PE,11361,PAID,1,16.63,DeliveredStatus
596,33392778,44877,UA,61034,PAID,2,11.14,CanceledStatus
597,32419349,72026,UA,45789,PAID,4,13.88,CanceledStatus
598,32715748,58827,AR,57147,PAID,1,2.22,DeliveredStatus
599,32489773,69171,AR,63150,PAID,2,3.64,DeliveredStatus
600,33469744,50048,PE,69377,PAID,3,13.17,DeliveredStatus
601,32039140,59043,EG,64676,PAID,1,5.27,DeliveredStatus
602,33450809,70593,RO,46936,PAID,3,18.34,DeliveredStatus
603,32043467,42914,AR,14117,PAID,5,19.48,DeliveredStatus
604,32899233,82705,CL,17327,PAID,3,0.07,DeliveredStatus
605,32516916,75659,PE,63594,PAID,4,5.05,DeliveredStatus
606,33403395,52193,UA,50834,PAID,2,5.3,DeliveredStatus
607,33046644,44499,TR,37508,PAID,1,5.92,DeliveredStatus
608,33434125,45911,AR,63801,PAID,2,4.41,DeliveredStatus
609,32714793,72974,ES,69027,PAID,1,3.95,DeliveredStatus
610,32406142,49296,AR,55206,PAID,1,6.12,DeliveredStatus
611,32005602,660,PE,59011,PAID,1,6.65,CanceledStatus
612,33241160,58579,TR,62102,PAID,2,6.54,DeliveredStatus
613,33372777,82464,AR,62826,PAID,2,15.02,DeliveredStatus
614,33477474,58618,AR,29214,PAID,2,9.68,DeliveredStatus
615,33024296,76005,AR,64637,PAID,2,11.48,DeliveredStatus
616,33403192,52114,UA,64190,PAID,1,5.47,DeliveredStatus
617,32525525,32584,EG,45150,PAID,2,5.1,DeliveredStatus
618,32705829,70199,ES,16231,PAID,8,19.18,DeliveredStatus
619,32303784,85146,EG,44032,PAID,1,2.58,DeliveredStatus
620,33286207,48727,PE,69603,PAID,2,11.82,DeliveredStatus
621,32751397,71273,AR,61395,PAID,2,2.31,DeliveredStatus
622,33274573,52149,AR,62508,PAID,1,4.75,DeliveredStatus
623,32688183,48342,AR,62855,PAID,5,6.07,DeliveredStatus
624,32330100,71749,PE,13007,PAID,4,21.24,DeliveredStatus
625,33080881,53777,ES,30120,PAID,8,11.22,DeliveredStatus
626,32651827,43696,TR,36519,PAID,3,19.92,DeliveredStatus
627,32237954,51506,AR,63042,PAID,2,3.42,DeliveredStatus
628,32186486,37113,FR,60701,PAID,2,6.8,DeliveredStatus
629,33089542,64619,UA,56464,PAID,4,23.45,DeliveredStatus
630,33141187,79147,EG,40854,PAID,3,9.5,DeliveredStatus
631,32148160,73693,AR,63901,PAID,3,8.26,DeliveredStatus
632,33226175,45873,UA,57496,PAID,2,7.22,DeliveredStatus
633,32033093,52820,IT,12513,PAID,1,15.0,DeliveredStatus
634,32687201,69469,TR,71853,PAID,1,2.3,DeliveredStatus
635,33233614,48085,ES,14397,PAID,3,11.4,DeliveredStatus
636,32949700,41750,PA,17784,PAID,2,10.48,DeliveredStatus
637,33248986,58154,UA,67189,PAID,2,2.63,CanceledStatus
638,33120251,67677,PT,71799,PAID,2,2.22,DeliveredStatus
639,32821505,64104,IT,10695,PAID,3,10.46,DeliveredStatus
640,32506778,77886,AR,55172,PAID,1,5.3,DeliveredStatus
641,32651059,41985,TR,67926,PAID,2,3.73,DeliveredStatus
642,33008453,81632,ES,44309,PAID,5,7.8,DeliveredStatus
643,32705395,70054,IT,10709,PAID,7,17.36,DeliveredStatus
644,33504201,80993,EG,40481,PAID,1,8.43,DeliveredStatus
645,33456617,47131,PE,48107,PAID,3,30.92,DeliveredStatus
646,32944182,60601,ES,16240,PAID,8,9.04,DeliveredStatus
647,33252722,56237,FR,1026,PAID,3,10.15,DeliveredStatus
648,33249354,51111,ES,28671,PAID,1,4.0,DeliveredStatus
649,33521887,60201,EC,41220,PAID,1,10.46,DeliveredStatus
650,32217031,59710,UA,67170,PAID,2,7.85,DeliveredStatus
651,33443197,49839,AR,62822,PAID,3,12.77,DeliveredStatus
652,32755444,73617,AR,62733,PAID,1,10.54,CanceledStatus
653,32267086,73902,IT,28293,PAID,4,41.0,DeliveredStatus
654,33484985,74224,ES,22015,PAID,5,39.36,DeliveredStatus
655,33274933,45802,GT,74292,PAID,1,3.46,DeliveredStatus
656,33075148,33278,EC,36698,PAID,1,3.21,DeliveredStatus
657,32811592,44587,AR,56001,PAID,2,3.5,DeliveredStatus
658,33396800,52460,TR,66607,PAID,1,5.06,DeliveredStatus
659,33245606,53119,IT,10695,PAID,4,18.13,DeliveredStatus
660,33534948,73797,AR,55171,PAID,1,3.39,DeliveredStatus
661,32145349,72339,AR,38626,PAID,3,16.64,DeliveredStatus
662,33047479,45621,TR,62032,PAID,1,1.92,DeliveredStatus
663,32196135,50781,UA,50383,PAID,1,10.63,DeliveredStatus
664,32484063,5739,GE,56621,PAID,3,10.68,DeliveredStatus
665,32553373,56771,ES,8217,PAID,6,8.17,DeliveredStatus
666,33388619,41509,TR,44184,PAID,3,4.42,DeliveredStatus
667,32147016,73150,AR,61712,PAID,5,13.85,DeliveredStatus
668,32624187,82539,ES,28669,PAID,3,20.55,CanceledStatus
669,32738204,266,TR,44473,PAID,2,4.09,DeliveredStatus
670,32432241,49840,PE,15938,PAID,2,17.02,DeliveredStatus
671,32730218,76945,MA,35584,PAID,1,3.59,DeliveredStatus
672,32055937,62784,MA,61133,PAID,2,9.11,DeliveredStatus
673,33058756,47694,ES,9385,PAID,10,18.31,DeliveredStatus
674,32660699,43388,ES,28671,PAID,2,7.5,DeliveredStatus
675,33321408,84872,TR,47493,PAID,1,0.98,DeliveredStatus
676,32888740,69092,PE,13190,PAID,1,37.4,DeliveredStatus
677,32937152,31665,GT,34112,PAID,1,5.65,CanceledStatus
678,33227828,44116,FR,1054,PAID,4,14.1,DeliveredStatus
679,32723506,60859,AR,63042,PAID,3,1.97,DeliveredStatus
680,33050801,45962,RO,72971,PAID,6,16.65,DeliveredStatus
681,33058481,51159,RO,39334,PAID,1,41.11,DeliveredStatus
682,32820177,70678,TR,74649,PAID,1,1.43,DeliveredStatus
683,32737550,79063,ES,38440,PAID,2,9.0,DeliveredStatus
684,33461594,55563,AR,63432,PAID,2,7.45,DeliveredStatus
685,33314812,76435,ES,5808,PAID,9,17.62,DeliveredStatus
686,32907497,38048,UA,50021,PAID,2,6.83,DeliveredStatus
687,32489690,69135,AR,55206,PAID,1,5.67,DeliveredStatus
688,32407224,49755,AR,63649,PAID,1,3.53,DeliveredStatus
689,32189082,40987,FR,3063,PAID,2,7.8,DeliveredStatus
690,32279926,72596,ES,28703,PAID,3,28.9,DeliveredStatus
691,32291255,56663,PE,70777,PAID,2,7.19,DeliveredStatus
692,32929927,56406,UA,64118,PAID,2,7.67,DeliveredStatus
693,32463391,55052,PE,13190,PAID,3,35.37,DeliveredStatus
694,33463075,70285,ES,32487,PAID,6,18.6,CanceledStatus
695,32940074,58431,FR,1047,PAID,2,6.95,DeliveredStatus
696,32655874,46034,EG,51139,PAID,1,5.7,CanceledStatus
697,32980775,74036,ES,47193,PAID,5,27.74,DeliveredStatus
698,32929965,60063,TR,62063,PAID,4,7.97,CanceledStatus
699,33270909,50678,AR,62931,PAID,2,1.97,DeliveredStatus
700,32335422,73966,PE,11103,PAID,2,18.32,DeliveredStatus
701,32031485,59328,TR,37482,PAID,1,15.9,DeliveredStatus
702,33032825,81136,AR,53518,PAID,1,6.01,DeliveredStatus
703,33439447,48271,CL,17323,PAID,1,0.05,DeliveredStatus
704,33080765,57283,ES,49068,PAID,2,6.0,DeliveredStatus
705,32968260,56144,AR,59644,PAID,5,3.33,DeliveredStatus
706,32488948,79600,ES,28712,PAID,3,10.5,DeliveredStatus
707,32827495,45092,PE,36503,PAID,5,21.45,DeliveredStatus
708,33520923,67050,AR,62526,PAID,1,4.75,DeliveredStatus
709,33263293,61494,ES,7744,PAID,2,2.0,DeliveredStatus
710,33188711,71693,DO,41662,PAID,1,3.12,DeliveredStatus
711,33497798,76258,ES,13533,PAID,2,13.7,DeliveredStatus
712,32190687,43065,IT,10706,PAID,1,4.68,DeliveredStatus
713,32024007,52360,RO,69997,PAID,1,41.1,CanceledStatus
714,33159944,79074,ES,45099,PAID,3,27.15,DeliveredStatus
715,32026832,53956,UA,68631,PAID,2,9.41,DeliveredStatus
716,32544819,30034,EC,36695,PAID,3,6.61,DeliveredStatus
717,32895023,72696,EC,51467,PAID,1,5.13,CanceledStatus
718,32576334,72083,UA,68631,PAID,1,13.1,DeliveredStatus
719,32990153,76284,ES,45099,PAID,2,16.1,DeliveredStatus
720,33374155,75926,PA,18528,PAID,1,8.86,DeliveredStatus
721,33177159,84068,MA,34182,PAID,3,8.05,CanceledStatus
722,33110055,68530,ES,2316,PAID,11,27.55,DeliveredStatus
723,32704060,69573,ES,47254,PAID,5,12.9,DeliveredStatus
724,32869112,79370,ES,5557,PAID,8,33.05,DeliveredStatus
725,32974612,79659,TR,43011,PAID,1,2.12,DeliveredStatus
726,33392048,43897,UA,58534,PAID,3,10.02,DeliveredStatus
727,32066495,74031,TR,33443,PAID,2,5.41,DeliveredStatus
728,32163106,79620,AR,61641,PAID,1,2.9,DeliveredStatus
729,33468982,78734,TR,44473,PAID,2,0.41,DeliveredStatus
730,32651157,42268,TR,71909,PAID,2,5.41,DeliveredStatus
731,33253360,56560,MA,43979,PAID,2,5.91,DeliveredStatus
732,32066332,52378,AR,14119,PAID,1,2.99,DeliveredStatus
733,32918433,46669,ES,16206,PAID,8,10.13,DeliveredStatus
734,33100904,65509,ES,10208,PAID,3,11.45,DeliveredStatus
735,32796921,50903,IT,10704,PAID,5,7.6,DeliveredStatus
736,33360939,77473,AR,62826,PAID,2,13.4,DeliveredStatus
737,33484034,81278,TR,66577,PAID,1,3.19,DeliveredStatus
738,32906129,37376,TR,34023,PAID,2,2.45,DeliveredStatus
739,32393301,61444,RO,70539,PAID,2,10.53,DeliveredStatus
740,32360616,60481,FR,3210,PAID,1,29.5,DeliveredStatus
741,33084322,44364,AR,63148,PAID,2,2.86,DeliveredStatus
742,32572097,66707,ES,5916,PAID,2,5.9,DeliveredStatus
743,32323408,68950,PE,47394,PAID,1,6.66,DeliveredStatus
744,32169679,75226,PE,44049,PAID,2,5.32,DeliveredStatus
745,33509295,78397,ES,69732,PAID,2,17.9,DeliveredStatus
746,32066163,52326,AR,56361,PAID,3,1.14,DeliveredStatus
747,32296256,79350,MA,53887,PAID,4,18.4,DeliveredStatus
748,32233318,67481,EG,33495,PAID,5,15.83,DeliveredStatus
749,32560090,60738,IT,11176,PAID,4,5.81,DeliveredStatus
750,32510997,72605,PA,69754,PAID,2,9.45,DeliveredStatus
751,32520146,85122,AR,16184,PAID,2,8.39,DeliveredStatus
752,33254677,57200,ES,200,PAID,3,9.1,DeliveredStatus
753,33323751,56527,PE,45235,PAID,2,9.94,DeliveredStatus
754,32065416,70078,UA,60725,PAID,2,5.75,DeliveredStatus
755,32166651,73880,PE,11737,PAID,2,12.51,DeliveredStatus
756,32198043,51798,RO,70903,PAID,1,3.56,DeliveredStatus
757,32264240,73339,IT,12513,PAID,3,17.6,DeliveredStatus
758,32955707,69681,UA,56470,PAID,1,5.55,DeliveredStatus
759,33297124,80161,TR,49761,PAID,6,13.41,DeliveredStatus
760,33034939,82504,AR,63150,PAID,1,1.39,DeliveredStatus
761,32408594,71930,TR,72861,PAID,3,3.34,DeliveredStatus
762,33096618,43381,EC,36741,PAID,1,32.98,DeliveredStatus
763,33242443,55468,RO,70903,PAID,4,15.4,DeliveredStatus
764,32721442,74748,ES,5256,PAID,7,55.3,DeliveredStatus
765,32364275,46741,FR,1721,NOT_PAID,1,8.9,DeliveredStatus
766,32480127,65730,AR,61807,PAID,3,0.86,DeliveredStatus
767,32056185,62846,MA,34510,PAID,1,4.97,DeliveredStatus
768,32560592,39420,PA,17784,PAID,1,6.92,DeliveredStatus
769,32628055,74422,CL,17323,PAID,1,0.06,DeliveredStatus
770,32541519,49784,ES,49067,PAID,2,8.65,DeliveredStatus
771,32047507,66274,TR,66607,PAID,1,5.07,DeliveredStatus
772,33457939,47474,EC,61332,PAID,1,8.0,DeliveredStatus
773,32264787,73840,ES,23441,PAID,6,9.31,DeliveredStatus
774,33379578,79346,PA,52914,PAID,2,18.47,DeliveredStatus
775,33476518,51356,PE,65879,PAID,7,53.77,DeliveredStatus
776,33456495,47103,PE,44480,PAID,2,10.48,DeliveredStatus
777,33444552,43213,PE,69621,PAID,3,12.5,DeliveredStatus
778,33536883,74649,AR,13917,PAID,1,4.64,DeliveredStatus
779,32897745,74399,PE,48154,PAID,1,3.61,DeliveredStatus
780,32876020,3100,TR,63854,PAID,3,4.56,DeliveredStatus
781,32685782,65137,EG,74342,PAID,2,1.92,DeliveredStatus
782,32526565,36185,ES,10642,PAID,2,7.2,DeliveredStatus
783,33447127,45186,PE,51817,PAID,4,19.36,DeliveredStatus
784,33441631,49242,CL,17327,PAID,1,0.08,DeliveredStatus
785,32185808,36189,ES,8994,PAID,7,12.04,DeliveredStatus
786,33556296,84593,AR,62311,PAID,6,2.33,DeliveredStatus
787,32503642,76522,AR,69192,PAID,2,8.83,DeliveredStatus
788,32015727,47437,EG,31742,PAID,3,2.18,DeliveredStatus
789,32494342,64574,PE,47395,PAID,1,5.85,DeliveredStatus
790,32314125,64262,EC,56753,PAID,1,3.3,DeliveredStatus
791,33102877,44587,PE,46853,PAID,1,4.44,DeliveredStatus
792,32230304,40900,EC,51374,PAID,1,4.27,DeliveredStatus
793,32896564,80842,AR,62906,PAID,2,11.44,CanceledStatus
794,32602474,39782,TR,67725,PAID,1,1.15,DeliveredStatus
795,33051135,46297,RO,70002,PAID,1,31.62,DeliveredStatus
796,33486530,52866,PE,46853,PAID,2,13.44,DeliveredStatus
797,32968503,70622,ES,9385,PAID,3,16.85,CanceledStatus
798,32404222,66454,UA,66613,PAID,3,8.42,DeliveredStatus
799,32684007,64168,UA,66891,PAID,1,10.53,CanceledStatus
800,33253219,56486,ES,3997,PAID,1,16.5,DeliveredStatus
801,32660255,46346,MA,71271,PAID,1,4.61,CanceledStatus
802,32905381,36184,FR,3067,PAID,4,17.0,DeliveredStatus
803,32867280,78770,FR,11316,PAID,2,11.4,DeliveredStatus
